1.18,80
1.47,79
1.64,78
1.78,77
2.35,76
2.44,74
2.63,73
2.68,71
3.06,70
3.32,69
3.45,61
3.47,60
3.6,58
3.67,56
3.72,55
3.83,49
3.87,48
4.05,46
4.08,45
4.09,42
4.25,39
4.34,38
4.35,37
4.46,36
4.47,29
4.7,25
5.23,24
5.3,22
5.57,20
6.68,16
6.71,14
7.33,8
7.99,5
8.74,3
8.87,2
13.39,1
